DEPTH;CAL;NPHI;DT;GR;RHOB;RLLD;RT;BS
36.145.000;108.454;0.0972;664.083;990.010;26.954;595.112;538.616;92.500
36.150.000;108.633;0.0875;648.722;855.480;27.016;661.886;595.910;92.500
36.155.000;108.820;0.0828;633.349;843.360;26.896;701.267;629.577;92.500
36.160.000;109.070;0.0948;616.084;851.060;26.783;742.992;665.155;92.500
36.165.000;108.558;0.0907;596.805;855.610;26.825;687.477;617.746;92.500
36.170.000;108.045;0.0786;588.282;846.590;26.755;763.091;681.944;92.500
36.175.000;107.555;0.0623;580.143;831.380;26.861;882.857;783.018;92.500
36.180.000;107.389;0.0697;571.671;801.520;26.688;757.736;677.220;92.500
36.185.000;107.666;0.0827;563.968;777.100;26.671;690.808;620.351;92.500
36.190.000;107.702;0.0976;559.701;770.730;26.623;723.499;648.208;92.500
36.195.000;107.657;0.0909;559.747;776.860;26.734;692.284;621.605;92.500
36.200.000;107.321;0.0792;565.362;786.620;26.787;750.761;671.276;92.500
36.205.000;106.984;0.0696;573.935;809.330;26.761;815.918;726.383;92.500
36.210.000;106.646;0.0770;583.039;832.040;26.882;785.381;700.449;92.500
36.215.000;106.306;0.0812;588.926;856.070;26.780;675.802;607.189;92.500
36.220.000;106.613;0.0835;586.874;862.190;26.627;594.620;537.732;92.500
36.225.000;106.876;0.0875;577.739;859.730;26.704;540.669;491.310;92.500
36.230.000;107.069;0.0675;565.152;832.310;26.808;574.164;520.242;92.500
36.235.000;106.233;0.0440;549.622;758.990;26.862;872.899;774.241;92.500
36.240.000;105.482;0.0311;534.154;709.660;26.817;1.061.951;932.375;92.500
36.245.000;105.498;0.0343;521.722;660.920;26.684;1.401.478;1.213.129;92.500
36.250.000;105.498;0.0443;510.477;661.090;26.449;975.857;860.469;92.500
36.255.000;105.655;0.0543;507.843;710.540;26.523;759.239;678.009;92.500
36.260.000;105.894;0.0608;512.780;734.890;26.673;728.197;651.708;92.500
36.265.000;105.901;0.0529;524.816;680.970;26.881;625.728;564.246;92.500
36.270.000;105.830;0.0435;531.380;594.300;27.026;615.399;555.371;92.500
36.275.000;105.467;0.0329;535.386;522.270;26.650;871.191;772.574;92.500
36.280.000;105.106;0.0075;535.271;510.150;26.408;1.375.797;1.191.897;92.500
36.285.000;104.737;0.0015;534.188;524.120;26.559;2.175.592;1.840.276;92.500
36.290.000;104.990;0.0032;531.097;564.680;26.668;2.937.611;2.445.669;92.500
36.295.000;105.142;0.0055;523.906;619.720;26.568;2.318.679;1.954.841;92.500
36.300.000;105.294;0.0077;511.023;663.220;26.504;2.023.429;1.718.238;92.500
36.305.000;105.444;0.0095;505.730;684.150;26.609;1.795.393;1.534.209;92.500
36.310.000;105.589;0.0147;502.714;696.050;26.779;1.462.960;1.263.543;92.500
36.315.000;105.685;0.0197;503.322;692.850;26.912;1.331.981;1.156.022;92.500
36.320.000;106.099;0.0247;505.001;686.440;26.966;1.309.085;1.137.291;92.500
36.325.000;106.190;0.0298;506.631;663.840;27.099;1.277.691;1.111.431;92.500
36.330.000;106.275;0.0348;507.831;644.290;27.406;1.380.257;1.195.903;92.500
36.335.000;106.359;0.0399;508.152;638.310;27.291;1.315.391;1.142.561;92.500
36.340.000;106.441;0.0447;509.335;650.520;27.148;1.231.149;1.073.062;92.500
36.345.000;106.455;0.0447;511.481;668.380;27.108;1.257.993;1.095.245;92.500
36.350.000;106.297;0.0442;515.305;695.750;27.199;1.297.535;1.127.820;92.500
36.355.000;106.142;0.0437;521.910;718.460;26.844;1.336.917;1.160.210;92.500
36.360.000;105.987;0.0439;532.423;741.890;26.620;1.363.133;1.181.725;92.500
36.365.000;105.832;0.0490;546.380;769.940;26.660;1.267.882;1.103.209;92.500
36.370.000;105.697;0.0592;563.469;795.340;26.764;1.116.889;978.114;92.500
36.375.000;105.762;0.0724;581.749;829.790;26.823;936.138;827.221;92.500
36.380.000;105.830;0.0836;600.256;857.570;26.705;773.220;689.881;92.500
36.385.000;105.892;0.0925;615.206;878.990;26.902;617.180;556.891;92.500
36.390.000;106.158;0.1014;621.726;899.180;26.821;551.718;500.651;92.500
36.395.000;106.486;0.1084;618.958;910.330;27.095;517.459;471.121;92.500
36.400.000;106.549;0.1096;607.727;900.310;27.049;473.373;432.886;92.500
36.405.000;106.126;0.0951;589.594;845.650;27.235;513.007;467.184;92.500
36.410.000;105.711;0.0824;569.348;790.470;27.182;610.439;551.059;92.500
36.415.000;105.294;0.0670;548.200;737.730;26.969;726.012;649.655;92.500
36.420.000;104.878;0.0486;527.912;699.880;27.039;915.899;809.963;92.500
36.425.000;104.458;0.0350;527.346;660.710;26.856;1.268.273;1.103.083;92.500
36.430.000;104.281;0.0360;539.817;632.710;26.927;1.448.919;1.251.577;92.500
36.435.000;104.244;0.0485;564.893;697.240;26.892;1.007.645;886.626;92.500
36.440.000;104.209;0.0754;595.797;858.120;26.951;749.130;668.998;92.500
36.445.000;104.175;0.1075;625.410;916.380;26.563;556.938;504.677;92.500
36.450.000;104.140;0.1189;654.915;963.370;26.411;476.114;434.738;92.500
36.455.000;104.109;0.1155;683.196;986.730;26.311;426.764;391.740;92.500
36.460.000;103.959;0.1042;697.272;998.120;26.501;446.418;408.858;92.500
36.465.000;103.791;0.0973;704.641;1.011.270;26.594;458.370;419.232;92.500
36.470.000;103.638;0.0937;704.718;1.037.580;26.527;486.574;443.707;92.500
36.475.000;103.355;0.0924;704.341;1.088.460;26.337;566.255;512.503;92.500
36.480.000;103.058;0.0891;703.590;1.192.830;26.302;681.292;610.979;92.500
36.485.000;102.511;0.0844;702.645;1.358.510;26.252;835.001;741.180;92.500
36.490.000;102.216;0.0993;701.802;1.438.430;26.154;803.806;714.753;92.500
36.495.000;102.503;0.1159;701.268;1.503.360;26.055;728.700;651.182;92.500
36.500.000;102.451;0.1408;700.761;1.554.710;25.689;659.593;592.302;92.500
36.505.000;101.638;0.1358;700.320;1.582.110;25.330;519.032;471.364;92.500
36.510.000;100.292;0.1254;705.443;1.577.880;24.939;338.714;313.090;92.500
36.515.000;98.957;0.0946;704.975;1.523.350;24.421;197.064;185.132;92.500
36.520.000;97.638;0.1023;703.962;1.242.660;24.291;143.028;135.521;92.500
36.525.000;96.687;0.1158;712.728;956.160;24.182;106.392;101.619;92.500
36.530.000;96.749;0.1281;721.548;829.500;24.303;100.929;96.567;92.500
36.535.000;96.788;0.1325;730.206;764.260;24.402;118.847;113.140;92.500
36.540.000;96.830;0.1306;738.431;711.980;24.276;140.440;133.007;92.500
36.545.000;96.872;0.1267;741.001;701.840;24.437;151.664;143.298;92.500
36.550.000;96.913;0.1180;748.517;686.780;24.424;146.111;138.220;92.500
36.555.000;96.955;0.1144;753.538;670.720;24.509;139.481;132.148;92.500
36.560.000;96.997;0.1164;747.602;662.740;24.554;145.480;137.656;92.500
36.565.000;97.039;0.1120;737.802;647.670;24.526;155.546;146.879;92.500
36.570.000;97.079;0.1080;726.944;636.530;24.723;172.056;161.961;92.500
36.575.000;97.271;0.1014;719.302;628.350;24.806;188.845;177.283;92.500
36.580.000;97.496;0.0923;714.365;629.970;24.898;191.925;180.131;92.500
36.585.000;97.497;0.0857;703.532;647.390;25.019;188.796;177.287;92.500
36.590.000;97.715;0.1032;694.026;677.580;25.137;175.694;165.406;92.500
36.595.000;98.278;0.1172;686.223;713.640;25.284;166.974;157.562;92.500
36.600.000;98.989;0.1093;683.380;731.910;25.655;192.183;180.696;92.500
36.605.000;99.697;0.0893;681.737;729.880;25.894;245.346;229.063;92.500
36.610.000;100.312;0.0680;676.077;715.260;25.838;299.326;277.808;92.500
36.615.000;100.017;0.0527;669.380;689.500;25.690;319.412;295.761;92.500
36.620.000;99.717;0.0569;670.084;670.880;25.545;326.882;302.349;92.500
36.625.000;99.816;0.0630;671.085;665.270;25.415;269.914;251.253;92.500
36.630.000;99.777;0.0680;672.471;668.690;25.379;249.799;233.105;92.500
36.635.000;98.876;0.0741;670.541;677.530;25.317;226.894;212.165;92.500
36.640.000;99.117;0.0846;670.822;683.650;25.312;194.735;183.045;92.500
36.645.000;99.693;0.0923;673.106;680.260;25.372;176.599;166.638;92.500
36.650.000;100.280;0.0931;672.988;668.390;25.370;181.147;170.896;92.500
36.655.000;100.131;0.0880;669.506;677.710;25.332;194.157;182.736;92.500
36.660.000;99.900;0.0796;652.632;690.160;25.668;250.956;234.182;92.500
36.665.000;99.671;0.0656;636.738;721.940;26.036;338.577;312.785;92.500
36.670.000;99.445;0.0540;623.630;759.760;26.395;557.066;503.505;92.500
36.675.000;99.298;0.0586;625.398;793.080;26.632;916.550;808.629;92.500
36.680.000;99.300;0.0667;630.290;829.910;26.562;1.513.281;1.302.374;92.500
36.685.000;99.301;0.0779;634.014;852.240;26.485;1.436.911;1.239.855;92.500
36.690.000;99.298;0.0941;641.719;872.130;26.120;817.429;725.210;92.500
36.695.000;99.490;0.1100;657.530;882.980;25.635;407.795;374.095;92.500
36.700.000;98.770;0.1022;669.966;866.570;25.154;290.706;269.625;92.500
36.705.000;98.012;0.0918;681.336;815.850;24.880;220.482;206.142;92.500
36.710.000;97.246;0.0856;677.076;763.040;24.836;195.734;183.530;92.500
36.715.000;96.847;0.0985;673.169;722.560;24.753;180.520;169.615;92.500
36.720.000;96.417;0.1075;672.539;678.300;24.640;162.371;152.991;92.500
36.725.000;95.980;0.1108;673.262;652.050;24.487;142.434;134.682;92.500
36.730.000;95.900;0.1108;675.643;634.520;24.433;126.301;119.863;92.500
36.735.000;95.899;0.1181;677.070;611.910;24.541;123.414;117.207;92.500
36.740.000;95.900;0.1279;675.889;599.460;24.425;134.902;127.763;92.500
36.745.000;95.900;0.1335;674.075;599.500;24.377;154.438;145.649;92.500
36.750.000;95.900;0.1344;672.609;599.540;24.245;177.417;166.593;92.500
36.755.000;95.900;0.1289;672.031;599.590;24.331;203.815;190.546;92.500
36.760.000;95.897;0.1233;671.725;599.640;24.320;225.847;210.459;92.500
36.765.000;95.885;0.1173;671.229;599.680;24.298;219.592;204.809;92.500
36.770.000;96.188;0.1095;670.322;597.630;24.275;206.139;192.717;92.500
36.775.000;96.346;0.1129;669.070;593.690;24.411;182.362;171.182;92.500
36.780.000;96.502;0.1157;667.315;587.670;24.577;160.318;151.131;92.500
36.785.000;96.657;0.1152;665.624;575.100;24.617;141.784;134.202;92.500
36.790.000;96.809;0.1127;664.625;565.680;24.269;132.289;125.512;92.500
36.795.000;96.898;0.1148;664.603;550.620;24.067;116.664;111.136;92.500
36.800.000;96.687;0.1157;665.967;551.380;23.972;97.236;93.128;92.500
36.805.000;96.681;0.1100;669.131;570.170;24.081;81.051;78.064;92.500
36.810.000;96.905;0.1158;673.802;588.780;23.998;71.353;69.015;92.500
36.815.000;96.970;0.1204;680.296;619.040;24.110;83.139;80.044;92.500
36.820.000;97.333;0.1125;687.528;648.820;24.260;102.073;97.698;92.500
36.825.000;97.689;0.1115;694.525;667.390;24.368;125.319;119.237;92.500
36.830.000;98.049;0.1154;700.570;694.560;24.301;143.426;135.949;92.500
36.835.000;97.907;0.1285;704.213;703.660;24.190;148.144;140.251;92.500
36.840.000;97.920;0.1373;705.681;699.210;24.146;138.617;131.510;92.500
36.845.000;97.938;0.1398;705.204;679.440;24.200;121.363;115.626;92.500
36.850.000;97.957;0.1414;702.449;630.090;24.081;114.879;109.640;92.500
36.855.000;97.976;0.1420;699.221;600.900;23.987;109.182;104.372;92.500
36.860.000;97.995;0.1308;697.050;590.150;24.073;120.431;114.774;92.500
36.865.000;98.014;0.1338;697.734;594.520;24.197;143.167;135.704;92.500
36.870.000;98.033;0.1373;702.263;610.270;24.058;153.812;145.466;92.500
36.875.000;98.052;0.1398;708.665;632.980;23.912;144.734;137.148;92.500
36.880.000;98.070;0.1501;717.704;659.810;23.972;131.440;124.933;92.500
36.885.000;98.090;0.1541;720.530;691.960;24.117;104.629;100.168;92.500
36.890.000;98.198;0.1461;722.276;740.510;24.833;109.312;104.522;92.500
36.895.000;98.891;0.1394;722.575;888.100;25.510;135.723;129.010;92.500
36.900.000;99.784;0.1293;719.301;1.034.050;25.958;254.258;237.116;92.500
36.905.000;101.036;0.1200;714.694;1.056.890;26.251;417.332;382.814;92.500
36.910.000;102.248;0.1213;708.794;1.056.930;26.276;662.651;594.775;92.500
36.915.000;102.903;0.1142;702.004;1.056.980;26.378;910.169;804.439;92.500
36.920.000;102.899;0.1055;702.141;1.053.250;26.318;865.607;766.965;92.500
36.925.000;102.901;0.1011;702.203;1.038.830;26.145;812.959;722.564;92.500
36.930.000;102.958;0.1219;700.948;1.046.230;26.087;752.282;671.219;92.500
36.935.000;103.218;0.1437;698.013;1.065.610;26.055;609.206;549.287;92.500
36.940.000;103.466;0.1563;695.051;1.095.860;26.330;493.345;449.468;92.500
36.945.000;103.721;0.1641;692.103;1.130.200;26.011;399.449;367.698;92.500
36.950.000;104.164;0.1749;689.186;1.148.930;24.799;339.240;314.259;92.500
36.955.000;105.286;0.2072;686.351;1.158.460;25.092;289.744;270.083;92.500
36.960.000;106.334;0.2206;683.862;1.166.810;24.869;253.679;237.749;92.500
36.965.000;107.925;0.2246;683.617;1.154.700;24.434;256.826;240.871;92.500
36.970.000;109.494;0.2256;685.351;1.147.830;24.641;268.797;251.961;92.500
36.975.000;109.466;0.2097;686.618;1.123.480;24.889;288.506;269.725;92.500
36.980.000;108.515;0.1870;693.889;1.093.300;25.390;373.513;345.686;92.500
36.985.000;107.600;0.1680;687.087;1.045.460;25.697;478.073;437.109;92.500
36.990.000;107.430;0.1564;676.364;989.960;25.300;545.015;495.055;92.500
36.995.000;107.683;0.1481;667.716;923.610;25.725;591.608;535.251;92.500
37.000.000;106.790;0.1204;660.365;875.380;26.925;576.825;522.321;92.500
37.005.000;106.517;0.1055;660.956;858.760;26.859;621.116;560.295;92.500
37.010.000;106.320;0.1024;663.179;881.550;26.793;597.939;540.359;92.500
37.015.000;106.319;0.0962;661.672;921.670;26.577;554.646;503.101;92.500
37.020.000;106.341;0.0908;675.598;966.010;26.486;514.488;468.412;92.500
37.025.000;106.363;0.1054;690.022;1.000.600;26.705;477.237;436.108;92.500
37.030.000;106.384;0.1207;701.299;1.021.550;26.770;450.167;412.552;92.500
37.035.000;106.406;0.1265;707.239;1.034.960;26.810;441.142;404.686;92.500
37.040.000;106.428;0.1151;706.735;1.039.880;26.580;464.846;425.344;92.500
37.045.000;106.450;0.0975;696.356;1.039.920;26.408;492.489;449.367;92.500
37.050.000;106.471;0.0799;671.036;1.033.890;26.317;519.592;472.853;92.500
37.055.000;106.489;0.0636;641.761;999.440;26.261;635.407;572.521;92.500
37.060.000;106.281;0.0520;613.249;891.520;26.568;820.230;729.603;92.500
37.065.000;105.817;0.0585;587.097;741.670;26.578;968.152;853.854;92.500
37.070.000;105.362;0.0663;563.274;632.860;26.455;692.366;620.883;92.500
37.075.000;105.154;0.0714;541.859;586.180;26.695;511.488;465.538;92.500
37.080.000;104.988;0.0634;531.572;546.150;26.597;506.780;461.424;92.500
37.085.000;104.822;0.0367;534.701;508.440;26.681;597.897;539.945;92.500
37.090.000;104.656;0.0133;539.220;438.520;26.699;892.231;789.816;92.500
37.095.000;104.489;0.0050;538.604;426.390;26.491;1.375.797;1.191.343;92.500
37.100.000;104.325;0.0048;534.697;475.990;26.576;1.583.428;1.361.201;92.500
37.105.000;104.440;0.0111;530.162;544.030;26.545;1.624.963;1.395.073;92.500
37.110.000;104.748;0.0216;525.223;596.750;26.719;1.255.391;1.092.259;92.500
37.115.000;105.055;0.0395;522.050;622.050;26.818;761.529;679.578;92.500
37.120.000;105.363;0.0612;520.373;629.420;26.938;609.847;550.325;92.500
37.125.000;105.669;0.0565;521.334;610.940;26.999;591.617;534.748;92.500
37.130.000;105.906;0.0481;525.497;560.460;26.942;731.537;654.344;92.500
37.135.000;105.902;0.0371;529.802;535.030;27.056;939.844;830.138;92.500
37.140.000;105.853;0.0313;533.680;508.390;26.817;1.209.347;1.054.533;92.500
37.145.000;105.797;0.0256;534.950;506.280;26.777;1.337.099;1.159.909;92.500
37.150.000;105.743;0.0265;533.853;530.250;26.669;1.389.029;1.202.574;92.500
37.155.000;105.746;0.0292;531.313;548.840;26.620;1.178.125;1.028.647;92.500
37.160.000;105.979;0.0320;527.246;569.970;26.822;1.032.895;907.982;92.500
37.165.000;106.204;0.0347;522.948;585.120;26.836;1.061.951;932.272;92.500
37.170.000;106.430;0.0341;518.061;591.220;26.774;937.204;828.066;92.500
37.175.000;106.656;0.0318;539.647;585.180;26.816;882.223;781.941;92.500
37.180.000;106.882;0.0338;563.366;604.380;26.616;942.706;832.807;92.500
37.185.000;107.095;0.0355;589.336;647.940;26.651;988.096;870.879;92.500
37.190.000;107.101;0.0377;621.142;692.160;26.693;1.065.751;935.696;92.500
37.195.000;107.101;0.0427;650.365;737.340;26.115;1.178.051;1.028.983;92.500
37.200.000;107.106;0.0670;684.454;784.810;25.673;831.515;739.324;92.500
37.205.000;107.344;0.0924;715.568;844.750;25.417;471.238;431.077;92.500
37.210.000;107.495;0.1221;722.151;890.120;25.592;267.753;250.649;92.500
37.215.000;107.649;0.1519;715.400;925.980;24.991;220.319;207.716;92.500
37.220.000;107.806;0.1867;697.276;938.170;25.861;208.582;197.061;92.500
37.225.000;107.913;0.1662;676.520;924.620;26.991;216.442;204.233;92.500
37.230.000;107.975;0.1429;654.498;874.130;26.817;333.490;309.812;92.500
37.235.000;108.038;0.1386;633.836;804.580;26.895;431.021;396.157;92.500
37.240.000;108.100;0.1321;625.305;806.320;26.803;471.300;431.288;92.500
37.245.000;108.163;0.1101;620.788;828.450;26.987;516.240;470.302;92.500
37.250.000;108.225;0.1095;633.616;866.260;26.656;439.687;403.763;92.500
37.255.000;108.290;0.1221;653.380;914.180;26.391;388.865;359.265;92.500
37.260.000;108.244;0.1284;671.841;956.040;26.442;356.623;330.541;92.500
37.265.000;108.175;0.1156;686.652;1.012.240;26.124;406.816;374.995;92.500
37.270.000;108.053;0.1021;696.146;1.057.600;25.881;516.240;470.272;92.500
37.275.000;107.906;0.1129;695.777;1.090.660;25.931;448.546;411.423;92.500
37.280.000;107.899;0.1386;693.971;1.083.650;25.477;368.710;341.258;92.500
37.285.000;107.901;0.1718;693.277;1.054.880;25.113;303.083;282.527;92.500
37.290.000;107.894;0.1995;696.018;1.000.670;25.247;239.617;225.269;92.500
37.295.000;107.668;0.2109;699.077;969.260;25.449;259.024;242.792;92.500
37.300.000;107.429;0.1967;700.908;962.610;25.850;294.557;274.777;92.500
37.305.000;107.190;0.1749;703.504;951.110;26.116;337.375;313.134;92.500
37.310.000;106.964;0.1535;705.546;954.410;26.327;345.493;320.350;92.500
37.315.000;106.640;0.1469;711.143;969.450;26.237;356.697;330.296;92.500
37.320.000;106.252;0.1564;712.848;987.720;26.275;373.499;345.207;92.500
37.325.000;105.784;0.1702;718.092;982.980;26.321;359.271;332.429;92.500
37.330.000;105.545;0.1801;724.717;938.880;26.181;335.105;310.791;92.500
37.335.000;105.282;0.1757;731.755;854.300;25.879;315.614;293.286;92.500
37.340.000;105.102;0.1672;739.367;781.220;25.518;306.653;285.214;92.500
37.345.000;105.061;0.1522;744.766;761.610;25.411;217.324;204.564;92.500
37.350.000;104.581;0.1459;745.734;751.220;25.304;153.344;146.017;92.500
37.355.000;104.191;0.1579;749.895;736.160;24.923;125.945;120.682;92.500
37.360.000;103.823;0.1661;747.283;720.610;24.522;103.328;99.628;92.500
37.365.000;103.467;0.1576;744.777;704.800;24.266;92.248;89.243;92.500
37.370.000;102.196;0.1456;743.846;682.180;23.984;82.403;79.893;92.500
37.375.000;100.661;0.1436;745.445;655.390;23.678;66.567;64.855;92.500
37.380.000;99.059;0.1480;749.802;617.450;23.759;53.787;52.635;92.500
37.385.000;99.136;0.1486;755.960;599.250;23.828;48.065;47.204;92.500
37.390.000;99.274;0.1589;761.547;610.430;23.593;46.631;45.848;92.500
37.395.000;99.287;0.1717;764.716;621.580;23.444;48.388;47.522;92.500
37.400.000;99.503;0.1842;764.938;629.790;23.423;47.072;46.284;92.500
37.405.000;99.455;0.1881;760.772;635.910;23.287;44.938;44.246;92.500
37.410.000;99.424;0.1781;753.310;627.540;23.484;49.280;48.381;92.500
37.415.000;99.392;0.1679;745.459;616.220;23.766;57.109;55.809;92.500
37.420.000;99.360;0.1570;740.309;587.420;23.784;66.183;64.378;92.500
37.425.000;99.328;0.1521;740.818;569.220;23.540;74.042;71.768;92.500
37.430.000;99.296;0.1634;747.540;581.820;23.396;64.723;62.996;92.500
37.435.000;99.458;0.1791;756.582;604.530;23.476;53.011;51.929;92.500
37.440.000;99.674;0.1885;762.604;636.240;23.481;44.114;43.473;92.500
37.445.000;99.892;0.1852;765.694;655.520;23.586;48.108;47.298;92.500
37.450.000;100.105;0.1797;763.098;668.690;23.688;54.942;53.811;92.500
37.455.000;100.295;0.1698;755.114;672.840;23.793;62.700;61.172;92.500
37.460.000;100.755;0.1660;746.587;672.890;23.802;70.016;68.114;92.500
37.465.000;101.624;0.1652;744.673;660.130;23.616;74.104;72.040;92.500
37.470.000;102.489;0.1673;752.013;654.040;23.519;66.202;64.663;92.500
37.475.000;103.106;0.1853;765.902;670.210;23.604;72.500;70.662;92.500
37.480.000;103.104;0.2237;780.777;679.160;23.694;74.732;72.765;92.500
37.485.000;103.100;0.2204;795.668;679.060;23.600;71.364;69.590;92.500
37.490.000;103.100;0.2155;808.549;671.550;23.534;70.015;68.316;92.500
37.495.000;103.027;0.2109;815.955;660.960;23.607;74.754;72.778;92.500
