DEPTH;CAL;NPHI;DT;GR;RHOB;RLLD;RT;BS
59.610.000;88.170;-0.0360;673.684;628.810;26.120;1.430.610;1.181.799;98.750
59.615.000;88.100;-0.0360;673.644;635.970;26.090;1.533.600;1.262.859;98.750
59.620.000;88.020;-0.0360;670.457;660.810;26.190;1.676.110;1.374.604;98.750
59.625.000;88.020;-0.0360;666.685;661.390;26.340;1.786.310;1.460.790;98.750
59.630.000;88.090;-0.0360;664.050;625.060;26.350;1.772.970;1.450.483;98.750
59.635.000;88.100;-0.0360;665.233;605.330;26.340;1.721.670;1.410.389;98.750
59.640.000;88.100;-0.0360;668.409;597.780;26.470;1.667.000;1.367.582;98.750
59.645.000;88.190;-0.0360;674.727;618.550;26.410;1.616.490;1.328.104;98.750
59.650.000;88.120;-0.0360;688.066;656.780;26.250;1.572.080;1.293.128;98.750
59.655.000;88.030;-0.0360;701.454;685.050;26.180;1.528.990;1.259.125;98.750
59.660.000;87.930;-0.0360;715.294;701.130;26.240;1.492.080;1.229.940;98.750
59.665.000;87.840;-0.0360;730.188;704.560;26.410;1.454.500;1.200.214;98.750
59.670.000;87.740;-0.0350;739.696;693.480;26.510;1.420.990;1.173.660;98.750
59.675.000;87.640;-0.0350;743.967;696.450;26.470;1.389.410;1.148.609;98.750
59.680.000;87.600;-0.0350;735.869;720.080;26.520;1.370.580;1.133.685;98.750
59.685.000;87.640;-0.0350;719.305;708.280;26.600;1.368.810;1.132.331;98.750
59.690.000;87.790;-0.0360;702.618;694.400;26.610;1.377.990;1.139.760;98.750
59.695.000;87.930;-0.0360;684.665;628.290;26.550;1.388.630;1.148.332;98.750
59.700.000;87.990;-0.0360;664.909;571.230;26.600;1.401.350;1.158.450;98.750
59.705.000;88.050;-0.0360;648.602;553.700;26.730;1.417.560;1.171.322;98.750
59.710.000;88.100;-0.0360;636.823;562.560;26.700;1.433.700;1.184.121;98.750
59.715.000;88.100;-0.0360;636.123;569.750;26.610;1.457.180;1.202.641;98.750
59.720.000;88.100;-0.0360;641.215;577.700;26.440;1.498.850;1.235.475;98.750
59.725.000;88.130;-0.0360;646.774;586.490;26.260;1.550.700;1.276.313;98.750
59.730.000;88.180;-0.0360;650.387;596.610;26.210;1.600.470;1.315.485;98.750
59.735.000;88.210;-0.0360;651.825;607.350;26.200;1.655.050;1.358.348;98.750
59.740.000;88.300;-0.0360;654.540;611.870;26.240;1.731.670;1.418.492;98.750
59.745.000;88.390;-0.0360;655.909;600.370;26.390;1.821.120;1.488.544;98.750
59.750.000;88.500;-0.0360;655.917;590.100;26.380;1.904.090;1.553.443;98.750
59.755.000;88.600;-0.0360;658.804;609.760;26.150;1.964.120;1.600.366;98.750
59.760.000;88.670;-0.0360;672.756;619.290;26.150;1.914.970;1.562.222;98.750
59.765.000;88.620;-0.0360;694.827;621.830;26.260;1.779.260;1.456.220;98.750
59.770.000;88.610;-0.0360;716.051;649.810;26.290;1.645.770;1.351.655;98.750
59.775.000;88.680;-0.0360;731.228;725.320;26.140;1.571.480;1.293.399;98.750
59.780.000;88.700;-0.0360;741.985;770.080;25.990;1.592.490;1.309.943;98.750
59.785.000;88.630;-0.0360;747.397;748.180;26.040;1.661.160;1.363.753;98.750
59.790.000;88.600;-0.0360;744.750;721.720;26.090;1.719.260;1.409.235;98.750
59.795.000;88.600;-0.0360;730.052;703.870;26.070;1.789.470;1.464.156;98.750
59.800.000;88.600;-0.0360;709.376;679.530;26.000;1.872.950;1.529.327;98.750
59.805.000;88.600;-0.0360;691.980;642.590;26.080;1.971.270;1.605.908;98.750
59.810.000;88.550;-0.0360;677.160;602.860;26.020;2.085.920;1.694.881;98.750
59.815.000;88.510;-0.0360;662.271;575.810;25.960;2.184.190;1.770.953;98.750
59.820.000;88.500;-0.0360;652.442;570.820;25.960;2.182.050;1.769.272;98.750
59.825.000;88.500;-0.0360;646.177;557.000;26.030;2.031.300;1.652.374;98.750
59.830.000;88.520;-0.0360;640.274;524.910;26.110;1.895.960;1.547.112;98.750
59.835.000;88.640;-0.0370;636.599;529.930;26.320;1.889.920;1.542.616;98.750
59.840.000;88.770;-0.0370;633.498;553.540;26.400;1.977.640;1.611.170;98.750
59.845.000;88.830;-0.0370;633.950;544.480;26.370;2.062.640;1.677.358;98.750
59.850.000;88.970;-0.0370;640.050;541.290;26.250;2.124.280;1.725.482;98.750
59.855.000;89.000;-0.0370;645.726;549.990;26.220;2.077.400;1.689.157;98.750
59.860.000;88.990;-0.0370;653.533;572.450;26.170;1.882.600;1.537.519;98.750
59.865.000;88.920;-0.0370;664.137;599.960;26.080;1.669.000;1.370.313;98.750
59.870.000;88.990;-0.0370;674.643;632.710;26.140;1.481.930;1.223.254;98.750
59.875.000;89.180;-0.0370;685.241;662.060;26.060;1.370.610;1.135.499;98.750
59.880.000;89.380;-0.0370;696.755;677.400;26.140;1.303.730;1.082.690;98.750
59.885.000;89.570;-0.0370;709.268;676.370;26.250;1.255.610;1.044.646;98.750
59.890.000;89.690;-0.0370;726.671;672.840;26.370;1.212.620;1.010.534;98.750
59.895.000;89.700;-0.0370;751.562;683.910;26.470;1.159.560;968.212;98.750
59.900.000;89.700;-0.0370;773.999;704.360;26.540;1.087.400;910.499;98.750
59.905.000;89.700;-0.0370;789.702;746.690;26.520;1.006.290;845.419;98.750
59.910.000;89.700;-0.0370;798.725;805.950;26.760;937.600;790.120;98.750
59.915.000;89.780;-0.0370;799.305;801.080;26.740;897.340;757.676;98.750
59.920.000;89.890;-0.0370;796.647;761.180;26.600;946.330;797.291;98.750
59.925.000;90.060;-0.0370;790.326;716.080;26.450;995.480;836.998;98.750
59.930.000;90.250;-0.0370;778.613;691.200;26.320;1.020.870;857.562;98.750
59.935.000;90.300;-0.0370;774.474;698.550;26.350;1.016.970;854.465;98.750
59.940.000;90.300;-0.0370;772.633;718.480;26.230;1.010.530;849.285;98.750
59.945.000;90.300;-0.0370;771.913;744.780;26.200;1.019.640;856.609;98.750
59.950.000;90.300;-0.0370;777.176;780.140;26.240;1.062.510;891.040;98.750
59.955.000;90.300;-0.0370;783.295;740.380;26.290;1.133.610;948.007;98.750
59.960.000;90.350;-0.0370;790.044;699.870;26.360;1.167.480;975.133;98.750
59.965.000;90.440;-0.0370;792.354;721.290;26.510;1.172.590;979.301;98.750
59.970.000;90.540;-0.0360;788.560;745.910;26.750;1.172.210;979.090;98.750
59.975.000;90.640;-0.0360;793.196;767.600;26.590;1.170.060;977.466;98.750
59.980.000;90.690;-0.0360;801.791;756.250;26.390;1.170.560;977.912;98.750
59.985.000;90.730;-0.0360;806.563;743.810;26.370;1.177.380;983.399;98.750
59.990.000;90.820;-0.0370;808.691;764.830;26.340;1.189.490;993.161;98.750
59.995.000;90.890;-0.0370;805.709;765.870;26.200;1.237.050;1.031.193;98.750
60.000.000;90.900;-0.0370;805.525;762.070;26.160;1.319.820;1.097.119;98.750
60.005.000;90.910;-0.0370;816.443;766.980;26.190;1.381.380;1.146.033;98.750
60.010.000;90.980;-0.0370;840.158;750.660;26.100;1.384.880;1.148.892;98.750
60.015.000;90.910;-0.0370;877.571;758.950;26.060;1.358.510;1.127.874;98.750
60.020.000;90.800;-0.0370;917.885;818.270;26.150;1.311.200;1.090.147;98.750
60.025.000;90.630;-0.0370;958.288;884.140;26.230;1.264.000;1.052.396;98.750
60.030.000;90.520;-0.0370;1.000.303;915.100;26.240;1.221.730;1.018.591;98.750
60.035.000;90.370;-0.0370;1.038.556;924.870;26.210;1.193.390;995.828;98.750
60.040.000;90.250;-0.0370;1.065.653;985.860;26.170;1.202.150;1.002.701;98.750
60.045.000;90.160;-0.0370;1.043.842;1.062.070;26.100;1.281.330;1.065.687;98.750
60.050.000;90.010;-0.0370;982.752;1.067.250;26.050;1.604.910;1.321.499;98.750
60.055.000;89.820;-0.0370;916.058;977.120;26.130;2.219.990;1.835.828;98.750
60.060.000;89.670;-0.0370;842.137;777.510;26.370;2.276.960;1.906.510;98.750
60.065.000;89.600;-0.0370;768.161;577.900;26.770;1.893.690;1.547.179;98.750
60.070.000;89.640;-0.0370;700.280;465.190;26.740;1.532.210;1.263.706;98.750
60.075.000;89.680;-0.0370;635.045;444.000;26.770;1.280.280;1.064.332;98.750
60.080.000;89.770;-0.0370;609.413;437.270;26.660;1.035.280;868.725;98.750
60.085.000;89.950;-0.0370;609.455;446.200;26.630;867.620;733.721;98.750
60.090.000;90.120;-0.0370;611.630;466.530;26.540;802.080;680.677;98.750
60.095.000;90.190;-0.0370;620.705;501.200;26.490;809.530;686.767;98.750
60.100.000;90.220;-0.0370;635.131;522.020;26.590;825.390;699.659;98.750
60.105.000;90.290;-0.0370;649.710;541.180;26.720;804.600;682.818;98.750
60.110.000;90.300;-0.0370;664.122;590.350;26.890;763.870;649.694;98.750
60.115.000;90.290;-0.0370;668.657;632.980;26.810;740.830;630.913;98.750
60.120.000;90.210;-0.0370;671.446;661.800;26.620;817.170;692.978;98.750
60.125.000;89.880;-0.0370;670.622;652.380;26.520;1.029.350;864.042;98.750
60.130.000;89.640;-0.0380;664.847;592.560;26.350;1.628.970;1.339.861;98.750
60.135.000;89.580;-0.0380;653.052;530.890;26.030;2.061.990;1.983.174;98.750
60.140.000;89.820;-0.0380;637.017;491.540;25.800;1.647.160;1.354.422;98.750
60.145.000;90.030;-0.0380;624.861;485.830;25.830;1.321.850;1.097.725;98.750
60.150.000;90.400;-0.0380;617.048;486.400;26.140;1.096.350;918.217;98.750
60.155.000;90.810;-0.0380;605.527;479.050;26.450;1.117.820;935.778;98.750
60.160.000;91.130;-0.0380;593.881;433.720;27.130;1.774.430;1.456.419;98.750
60.165.000;91.360;-0.0380;581.653;304.880;27.820;3.012.250;2.428.637;98.750
60.170.000;91.480;-0.0380;570.523;199.590;28.930;9.436.420;7.563.102;98.750
60.175.000;91.570;-0.0380;560.928;129.920;29.310;8.820.090;17.850.334;98.750
60.180.000;91.590;-0.0380;551.582;110.110;29.350;69.041;17.947.233;98.750
60.185.000;91.690;-0.0380;544.833;110.390;29.450;136.851;17.137.578;98.750
60.190.000;91.630;-0.0380;542.631;115.200;29.600;205.909;17.226.527;98.750
60.195.000;91.540;-0.0380;542.611;130.690;29.620;275.710;16.251.793;98.750
60.200.000;91.510;-0.0380;542.494;158.030;29.360;366.899;16.324.274;98.750
60.205.000;91.430;-0.0380;542.227;175.300;29.280;467.400;16.403.188;98.750
60.210.000;91.410;-0.0380;541.651;154.660;29.210;607.939;16.515.409;98.750
60.215.000;91.340;-0.0380;540.826;123.740;29.240;758.359;16.634.503;98.750
60.220.000;91.310;-0.0380;539.754;120.690;29.410;848.491;16.706.105;98.750
60.225.000;91.300;-0.0380;539.851;125.710;29.550;903.411;16.749.902;98.750
60.230.000;91.340;-0.0380;541.120;132.330;29.480;950.991;16.788.867;98.750
60.235.000;91.430;-0.0390;541.699;144.540;29.700;984.980;16.817.993;98.750
60.240.000;91.530;-0.0380;540.618;169.040;29.600;956.370;16.797.159;98.750
60.245.000;91.590;-0.0380;539.584;190.290;29.460;962.451;16.803.292;98.750
60.250.000;91.630;-0.0390;537.935;184.530;29.690;986.011;16.823.016;98.750
60.255.000;91.690;-0.0390;536.976;149.970;29.840;942.351;16.789.272;98.750
60.260.000;91.680;-0.0390;537.178;161.960;29.800;865.549;16.727.494;98.750
60.265.000;91.610;-0.0390;537.624;182.520;29.870;790.540;16.665.905;98.750
60.270.000;91.600;-0.0390;539.059;168.060;29.740;787.461;16.663.229;98.750
60.275.000;91.580;-0.0390;540.470;151.780;29.570;784.380;16.660.343;98.750
60.280.000;91.520;-0.0380;540.845;135.870;29.540;743.340;16.626.201;98.750
60.285.000;91.490;-0.0380;541.828;126.270;29.620;773.760;16.649.961;98.750
60.290.000;91.420;-0.0380;542.470;136.070;29.760;737.070;16.619.104;98.750
60.295.000;91.400;-0.0380;542.209;166.080;29.780;764.680;16.640.814;98.750
60.300.000;91.310;-0.0380;543.850;192.190;29.710;865.491;19.861.122;98.750
60.305.000;91.220;-0.0390;550.285;194.840;29.590;875.940;23.007.380;98.750
60.310.000;91.120;-0.0380;559.860;200.090;29.250;7.231.980;19.221.414;98.750
60.315.000;90.940;-0.0380;575.830;226.810;28.920;2.997.070;14.099.950;98.750
60.320.000;90.820;-0.0380;599.297;279.930;28.470;8.762.150;9.033.132;98.750
60.325.000;90.730;-0.0380;625.829;461.720;27.850;4.527.230;4.180.587;98.750
60.330.000;90.620;-0.0380;649.404;572.850;27.060;292.310;260.287;98.750
60.335.000;90.600;-0.0380;665.576;649.760;26.650;218.030;197.609;98.750
60.340.000;90.600;-0.0380;671.344;673.780;26.610;231.480;209.047;98.750
60.345.000;90.600;-0.0380;676.126;648.260;26.700;245.630;236.154;98.750
60.350.000;90.680;-0.0380;682.131;614.600;26.660;252.510;248.137;98.750
60.355.000;90.700;-0.0380;687.372;548.400;26.810;233.530;221.261;98.750
60.360.000;90.700;-0.0380;692.948;574.580;26.940;215.550;195.509;98.750
60.365.000;90.700;-0.0380;701.811;627.820;27.200;206.650;187.909;98.750
60.370.000;90.660;-0.0380;717.239;685.530;27.340;208.800;189.740;98.750
60.375.000;90.570;-0.0380;742.306;699.700;27.380;214.300;194.421;98.750
60.380.000;90.440;-0.0380;769.215;687.180;27.340;220.850;199.981;98.750
60.385.000;90.180;-0.0380;779.836;704.940;27.240;230.320;207.990;98.750
60.390.000;89.760;-0.0380;768.966;748.800;27.110;271.510;242.697;98.750
60.395.000;89.230;-0.0380;750.611;787.290;26.980;367.190;322.148;98.750
60.400.000;88.800;-0.0380;733.463;727.910;26.760;572.530;492.370;98.750
60.405.000;88.610;-0.0380;717.407;614.070;26.680;807.730;772.604;98.750
60.410.000;88.730;-0.0380;701.091;568.380;26.810;1.003.360;1.213.283;98.750
60.415.000;89.140;-0.0380;685.634;579.750;26.980;849.580;1.039.654;98.750
60.420.000;89.530;-0.0380;686.853;607.900;27.060;587.590;672.217;98.750
60.425.000;89.660;-0.0380;720.042;637.950;26.970;382.190;397.095;98.750
60.430.000;89.410;-0.0380;782.519;673.130;26.710;233.380;216.654;98.750
60.435.000;88.920;-0.0370;839.877;728.950;26.490;171.660;157.561;98.750
60.440.000;88.440;-0.0370;898.916;840.670;26.360;140.250;130.186;98.750
60.445.000;88.140;-0.0370;955.833;927.660;26.240;128.070;119.464;98.750
60.450.000;88.150;-0.0370;977.137;915.020;26.140;132.330;123.208;98.750
60.455.000;88.380;-0.0370;975.687;936.850;26.110;152.020;140.450;98.750
60.460.000;88.810;-0.0370;953.554;929.830;26.190;177.920;162.949;98.750
60.465.000;89.270;-0.0370;910.098;810.640;26.380;211.970;207.754;98.750
60.470.000;89.470;-0.0370;880.174;711.530;26.620;262.930;294.685;98.750
60.475.000;89.200;-0.0370;853.170;716.540;26.760;259.200;289.664;98.750
60.480.000;88.660;-0.0360;823.613;758.290;26.650;213.850;213.413;98.750
60.485.000;88.090;-0.0360;811.634;804.270;26.530;183.750;167.863;98.750
60.490.000;87.740;-0.0360;798.975;840.110;26.440;177.430;162.368;98.750
60.495.000;87.520;-0.0360;778.553;798.550;26.540;227.680;205.304;98.750
60.500.000;87.330;-0.0360;752.877;706.420;26.820;337.500;297.260;98.750
60.505.000;87.220;-0.0360;720.809;592.340;27.160;409.400;377.101;98.750
60.510.000;87.120;-0.0360;683.072;539.660;27.610;409.820;357.093;98.750
60.515.000;87.100;-0.0360;650.787;541.110;27.810;374.470;327.718;98.750
60.520.000;87.100;-0.0360;635.506;547.610;27.700;342.630;301.460;98.750
60.525.000;87.170;-0.0360;630.956;520.330;27.590;318.270;281.278;98.750
60.530.000;87.270;-0.0360;626.089;475.850;27.550;339.110;71.882;98.750
60.535.000;87.280;-0.0360;617.096;424.450;27.680;416.630;0.0001;98.750
60.540.000;87.430;-0.0360;604.101;363.860;27.750;558.990;480.738;98.750
60.545.000;87.710;-0.0360;591.781;278.590;27.770;901.390;759.458;98.750
60.550.000;88.010;-0.0360;582.009;207.860;27.970;2.240.450;1.813.028;98.750
60.555.000;88.220;-0.0370;568.543;148.900;28.450;8.214.540;8.335.795;98.750
60.560.000;88.500;-0.0370;558.406;110.560;28.830;98.149;30.797.773;98.750
60.565.000;88.730;-0.0370;552.327;106.850;29.090;454.120;28.476.375;98.750
60.570.000;88.870;-0.0370;550.044;116.650;29.310;562.339;27.130.784;98.750
60.575.000;88.830;-0.0370;550.121;119.430;29.390;672.290;27.014.106;98.750
60.580.000;88.800;-0.0370;551.130;108.060;29.370;825.491;27.823.347;98.750
60.585.000;88.790;-0.0370;551.847;105.220;29.490;947.839;28.889.741;98.750
60.590.000;88.860;-0.0370;552.070;125.080;29.530;1.039.370;29.880.608;98.750
60.595.000;88.960;-0.0370;552.278;133.720;29.430;1.110.449;30.560.959;98.750
60.600.000;88.990;-0.0370;552.083;123.000;29.500;1.108.701;30.681.943;98.750
60.605.000;89.130;-0.0370;551.742;105.210;29.590;1.084.971;30.220.913;98.750
60.610.000;89.200;-0.0370;552.189;112.790;29.470;1.096.621;29.714.680;98.750
60.615.000;89.110;-0.0370;553.943;135.130;29.500;1.068.350;29.561.338;98.750
60.620.000;88.810;-0.0370;557.944;157.750;29.330;865.239;29.842.473;98.750
60.625.000;88.400;-0.0370;561.214;189.670;29.070;8.831.260;27.248.289;98.750
60.630.000;87.780;-0.0370;569.430;236.750;29.060;4.044.960;19.723.381;98.750
60.635.000;87.130;-0.0370;577.122;304.030;28.710;9.258.660;12.841.367;98.750
60.640.000;86.590;-0.0370;583.719;392.480;28.390;4.472.350;5.484.476;98.750
60.645.000;86.320;-0.0370;588.153;500.060;28.000;456.500;395.729;98.750
60.650.000;86.410;-0.0370;591.219;508.020;27.470;490.620;424.012;98.750
60.655.000;86.680;-0.0370;593.293;456.170;27.020;553.070;533.611;98.750
60.660.000;86.960;-0.0370;596.291;382.300;27.020;573.120;659.696;98.750
60.665.000;87.240;-0.0370;596.611;369.580;27.050;504.160;558.863;98.750
60.670.000;87.520;-0.0370;598.697;375.940;27.080;353.920;333.984;98.750
60.675.000;87.810;-0.0370;623.123;383.770;27.090;257.530;230.577;98.750
60.680.000;88.070;-0.0370;666.840;412.600;26.960;193.350;176.095;98.750
60.685.000;88.100;-0.0370;711.148;536.450;26.990;160.640;147.891;98.750
60.690.000;88.100;-0.0380;750.348;734.300;26.870;150.840;151.032;98.750
60.695.000;88.110;-0.0380;778.208;833.580;26.740;153.360;174.680;98.750
60.700.000;88.190;-0.0380;794.958;835.940;26.670;159.560;204.175;98.750
60.705.000;88.200;-0.0380;799.807;796.450;26.570;159.630;210.641;98.750
60.710.000;88.200;-0.0370;775.136;734.310;26.510;152.190;198.066;98.750
60.715.000;88.260;-0.0370;734.021;679.350;26.620;145.760;188.816;98.750
60.720.000;88.360;-0.0370;695.593;615.840;26.770;143.400;187.511;98.750
60.725.000;88.390;-0.0370;668.206;560.870;26.790;147.210;197.667;98.750
60.730.000;88.460;-0.0370;648.582;539.400;26.730;152.900;209.402;98.750
60.735.000;88.550;-0.0380;633.578;565.700;26.810;158.030;218.523;98.750
60.740.000;88.640;-0.0380;626.025;585.100;26.960;164.870;231.371;98.750
60.745.000;88.740;-0.0380;623.497;560.030;26.930;172.260;245.637;98.750
60.750.000;88.840;-0.0380;623.553;520.500;26.990;178.100;257.041;98.750
60.755.000;88.930;-0.0370;621.942;509.860;27.100;184.100;270.319;98.750
60.760.000;89.020;-0.0380;619.225;510.200;27.150;186.240;276.597;98.750
60.765.000;89.190;-0.0380;620.532;515.500;27.340;182.300;271.426;98.750
60.770.000;89.390;-0.0380;624.898;533.590;27.180;175.670;262.641;98.750
60.775.000;89.550;-0.0380;628.334;563.790;26.870;168.110;253.414;98.750
60.780.000;89.740;-0.0380;630.575;582.780;26.740;158.960;240.021;98.750
60.785.000;89.970;-0.0380;632.542;583.220;26.740;148.500;221.898;98.750
60.790.000;90.310;-0.0390;636.565;561.380;26.820;138.160;201.970;98.750
60.795.000;90.660;-0.0390;646.334;538.700;26.920;129.900;185.481;98.750
60.800.000;90.910;-0.0390;661.305;557.420;26.860;127.280;181.153;98.750
60.805.000;90.980;-0.0390;677.893;600.650;26.690;129.640;187.306;98.750
60.810.000;91.070;-0.0390;698.213;648.620;26.690;133.670;194.713;98.750
60.815.000;91.210;-0.0390;717.370;687.220;26.720;138.630;200.182;98.750
60.820.000;91.360;-0.0390;736.197;694.110;26.670;143.670;202.255;98.750
60.825.000;91.510;-0.0400;753.484;710.070;26.540;149.370;204.384;98.750
60.830.000;91.660;-0.0400;759.869;694.950;26.440;157.010;211.363;98.750
60.835.000;91.810;-0.0400;761.018;714.640;26.430;165.600;221.665;98.750
60.840.000;91.950;-0.0400;773.046;727.470;26.520;173.920;235.610;98.750
60.845.000;92.110;-0.0410;813.801;695.110;26.490;175.050;238.969;98.750
60.850.000;92.210;-0.0410;859.325;697.350;26.380;160.530;213.532;98.750
60.855.000;92.390;-0.0410;902.825;787.700;26.210;140.400;181.192;98.750
60.860.000;92.590;-0.0410;946.768;915.400;25.940;120.280;151.461;98.750
60.865.000;92.790;-0.0410;990.591;1.037.160;25.600;101.200;123.342;98.750
60.870.000;93.030;-0.0410;1.033.037;1.031.750;25.270;83.840;97.351;98.750
60.875.000;93.210;-0.0410;1.060.215;1.000.380;25.150;70.560;78.005;98.750
60.880.000;93.320;-0.0410;1.057.727;1.022.810;25.130;64.650;70.570;98.750
60.885.000;93.420;-0.0410;1.055.462;1.057.420;25.200;64.660;71.447;98.750
60.890.000;93.520;-0.0410;1.053.638;1.069.310;25.250;70.000;78.553;98.750
60.895.000;93.590;-0.0410;1.052.146;1.119.510;25.060;79.200;87.682;98.750
60.900.000;93.530;-0.0410;1.051.048;1.215.610;24.780;93.720;100.435;98.750
60.905.000;93.100;-0.0400;1.050.431;1.302.080;24.640;112.780;113.559;98.750
60.910.000;92.340;-0.0400;1.051.152;1.296.890;24.690;140.220;130.643;98.750
60.915.000;91.570;-0.0400;1.041.977;1.217.450;24.830;188.100;172.101;98.750
60.920.000;90.910;-0.0390;1.016.895;1.108.630;25.050;263.900;248.978;98.750
60.925.000;90.700;-0.0390;978.752;990.160;25.520;366.030;423.600;98.750
60.930.000;90.540;-0.0390;935.263;882.050;25.950;387.280;460.558;98.750
60.935.000;90.580;-0.0390;894.644;808.740;26.100;318.400;340.836;98.750
60.940.000;90.690;-0.0390;862.636;723.380;26.360;256.100;260.481;98.750
60.945.000;90.860;-0.0390;857.426;698.490;26.650;205.910;203.019;98.750
60.950.000;90.980;-0.0390;872.627;734.230;26.630;166.140;158.563;98.750
60.955.000;90.990;-0.0390;905.377;795.720;26.410;139.510;129.845;98.750
60.960.000;91.080;-0.0390;952.026;904.360;26.130;125.540;117.574;98.750
60.965.000;91.030;-0.0390;978.754;949.830;25.920;118.200;111.082;98.750
60.970.000;91.000;-0.0390;983.760;969.800;25.800;113.210;106.675;98.750
60.975.000;91.000;-0.0390;967.763;938.540;25.820;109.250;103.192;98.750
60.980.000;91.000;-0.0390;916.504;849.060;25.950;107.440;101.596;98.750
60.985.000;90.890;-0.0390;854.572;770.230;26.180;114.570;0.0001;98.750
60.990.000;90.560;-0.0390;783.462;703.780;26.490;180.060;165.022;98.750
60.995.000;90.360;-0.0390;708.254;633.590;27.020;357.630;314.417;98.750
61.000.000;90.300;-0.0390;652.508;548.210;27.720;1.041.270;873.766;98.750
61.005.000;90.400;-0.0390;611.358;429.420;28.090;3.931.860;3.147.061;98.750
