DEPTH,CAL,NPHI,DT,GR,RHOB,RLLD,RT,BS,RLLD_log
4146.5,9.374,0.107,65.4819,54.791,2.599,49.649,43.2937,9.875,3.9049782493014407
4147.0,9.379,0.125,64.9601,55.31,2.602,70.524,76.6973,9.875,4.255953077418514
4147.5,9.416,0.142,65.33,59.469,2.622,78.426,95.4561,9.875,4.3621555050314695
4148.0,9.451,0.158,65.3196,67.274,2.645,67.609,79.0383,9.875,4.213741110281769
4148.5,9.482,0.175,65.1665,77.506,2.666,48.84,49.6567,9.875,3.888549649242504
4149.0,9.512,0.194,65.4396,84.195,2.634,34.435,32.3983,9.875,3.5390734889966615
4149.5,9.541,0.206,65.9805,88.46,2.594,23.668,21.5752,9.875,3.1641239248144477
4150.0,9.565,0.204,66.3935,90.366,2.551,18.422,17.0564,9.875,2.913545602566044
4150.5,9.591,0.204,67.1982,85.759,2.525,16.472,15.3586,9.875,2.8016619697254885
4151.0,9.612,0.196,67.4256,74.049,2.52,16.747,15.6025,9.875,2.818219137752341
4151.5,9.623,0.186,67.7355,65.31,2.533,20.258,18.6573,9.875,3.0085497772646055
4152.0,9.629,0.193,68.0598,63.073,2.56,28.648,29.7306,9.875,3.3550836326961315
4152.5,9.628,0.206,69.0894,65.462,2.593,34.62,42.2636,9.875,3.544431549748063
4153.0,9.608,0.223,70.3972,68.845,2.606,31.541,39.1789,9.875,3.451288286802725
4153.5,9.565,0.23,71.5583,72.471,2.59,24.316,27.2419,9.875,3.191134569886476
4154.0,9.505,0.221,72.6256,76.032,2.547,20.572,21.6406,9.875,3.02393092791267
4154.5,9.446,0.199,73.5262,77.102,2.524,19.128,18.6102,9.875,2.9511532301560237
4155.0,9.445,0.186,73.368,75.337,2.529,22.979,23.5282,9.875,3.134580755372799
4155.5,9.491,0.182,72.9753,73.804,2.557,28.146,30.635,9.875,3.337405248574376
4156.0,9.555,0.2,71.6065,79.628,2.596,30.999,34.9896,9.875,3.4339549459003273
4156.5,9.594,0.219,70.0989,93.948,2.621,28.44,31.3256,9.875,3.34779660493504
4157.0,9.601,0.217,68.9109,123.474,2.637,22.375,23.5991,9.875,3.107944264160919
4157.5,9.595,0.211,67.8874,136.784,2.617,17.939,20.0543,9.875,2.8869771137169535
4158.0,9.522,0.204,68.8949,142.122,2.578,14.182,17.4332,9.875,2.651973554881805
4158.5,9.343,0.203,71.1727,133.01,2.52,11.069,14.4768,9.875,2.404148408403487
4159.0,9.157,0.209,73.7229,108.607,2.463,8.731,11.5599,9.875,2.1668799108286705
4159.5,9.094,0.215,76.7865,84.203,2.45,7.375,9.5988,9.875,1.9980959022258835
4160.0,9.148,0.227,79.5769,72.738,2.44,6.483,8.1056,9.875,1.8691833661928585
4160.5,9.124,0.238,81.9391,71.365,2.429,6.021,7.3097,9.875,1.7952533584823107
4161.0,9.063,0.246,83.5327,72.488,2.417,5.927,7.1082,9.875,1.779518182805701
4161.5,9.092,0.248,83.0211,72.219,2.406,6.163,7.4414,9.875,1.8185636719801062
4162.0,9.142,0.249,82.3969,66.273,2.397,6.63,8.1837,9.875,1.891604804197771
4162.5,9.175,0.245,81.5421,55.817,2.402,7.084,8.9229,9.875,1.9578387199205871
4163.0,9.176,0.234,80.455,54.568,2.417,7.458,9.4783,9.875,2.009287281756629
4163.5,9.154,0.224,79.1111,54.395,2.423,7.998,10.1842,9.875,2.079191510424627
4164.0,9.142,0.211,77.8808,57.506,2.434,8.733,10.3103,9.875,2.1671089534315957
4164.5,9.165,0.193,76.3018,62.409,2.456,10.183,9.7451,9.875,2.320719663189528
4165.0,9.243,0.182,74.6332,68.286,2.499,12.937,12.1934,9.875,2.560091422935765
4165.5,9.4,0.196,72.9554,76.755,2.584,18.839,17.3914,9.875,2.9359291891832373
4166.0,9.561,0.212,71.167,93.308,2.634,44.331,52.8322,9.875,3.791684206589607
4166.5,9.694,0.218,69.5862,112.344,2.668,57.625,68.7384,9.875,4.053956501316812
4167.0,9.758,0.21,68.6801,120.438,2.679,66.475,74.4569,9.875,4.196825937129083
4167.5,9.78,0.195,68.0509,109.039,2.674,78.872,83.4662,9.875,4.3678262852727405
4168.0,9.789,0.178,67.6394,93.445,2.665,98.834,105.0806,9.875,4.593441675109484
4168.5,9.79,0.17,67.2508,78.919,2.667,117.981,129.5376,9.875,4.770523594551891
4169.0,9.788,0.173,66.8631,69.51,2.677,124.685,136.9424,9.875,4.8257905567578625
4169.5,9.778,0.181,66.5048,67.021,2.692,110.865,112.5674,9.875,4.70831324490496
4170.0,9.763,0.186,66.2215,69.67,2.697,99.541,95.9078,9.875,4.600569619592523
4170.5,9.76,0.185,65.6533,73.521,2.684,92.759,85.8782,9.875,4.530004731820381
4171.0,9.761,0.178,65.2598,76.726,2.684,93.212,83.4537,9.875,4.534876468768092
4171.5,9.769,0.16,65.2539,79.468,2.669,99.177,87.1601,9.875,4.596906132569629
4172.0,9.778,0.157,65.1012,77.689,2.661,106.353,92.5725,9.875,4.666763749993098
4172.5,9.78,0.156,64.1359,73.399,2.663,113.517,99.6168,9.875,4.7319526054412755
4173.0,9.788,0.155,63.1055,67.963,2.671,116.48,102.3485,9.875,4.757719584448376
4173.5,9.798,0.157,62.1863,64.076,2.683,108.13,91.6637,9.875,4.683334206957445
4174.0,9.807,0.162,61.4017,65.213,2.682,94.313,80.3958,9.875,4.5466190380382026
4174.5,9.81,0.17,60.7465,67.486,2.684,89.117,76.1402,9.875,4.489950113134822
4175.0,9.803,0.173,59.9445,70.296,2.684,88.721,75.8108,9.875,4.48549661439428
4175.5,9.801,0.154,59.9412,73.161,2.692,90.411,77.1955,9.875,4.504365941411477
4176.0,9.792,0.133,60.6739,71.393,2.688,94.507,80.544,9.875,4.548673905830422
4176.5,9.798,0.126,61.1407,66.135,2.679,101.05,85.8942,9.875,4.61561544384963
4177.0,9.8,0.121,61.531,62.77,2.683,111.453,94.3667,9.875,4.713602977370002
4177.5,9.8,0.116,61.7437,60.218,2.688,130.884,110.1025,9.875,4.874311434734606
4178.0,9.807,0.112,62.1068,54.809,2.672,151.287,126.5287,9.875,5.01917869509355
4178.5,9.803,0.113,62.7095,53.441,2.666,159.493,133.0994,9.875,5.072000034114494
4179.0,9.8,0.117,62.7407,55.099,2.678,150.152,125.6087,9.875,5.011648114353949
4179.5,9.806,0.123,62.8972,57.523,2.67,128.211,107.9497,9.875,4.853677344237803
4180.0,9.815,0.132,63.2132,61.492,2.663,104.24,88.5079,9.875,4.6466959328165895
4180.5,9.819,0.149,63.5681,64.612,2.676,84.438,72.3016,9.875,4.436017537242486
4181.0,9.82,0.165,63.8669,66.273,2.693,70.257,60.5983,9.875,4.252159947377823
4181.5,9.816,0.179,64.1264,67.48,2.688,60.527,52.5111,9.875,4.103089546474788
4182.0,9.807,0.18,64.3735,69.056,2.672,54.593,47.5517,9.875,3.9999056694036743
4182.5,9.801,0.177,64.6248,70.781,2.65,51.822,45.2281,9.875,3.9478147695262034
4183.0,9.801,0.185,64.9225,72.634,2.632,50.781,44.3546,9.875,3.92752226887507
4183.5,9.796,0.191,65.2863,74.33,2.651,50.129,43.8058,9.875,3.914599682941596
4184.0,9.791,0.193,65.7107,76.339,2.679,49.41,43.2004,9.875,3.9001528328576587
4184.5,9.787,0.192,66.1552,79.617,2.696,48.46,42.4008,9.875,3.8807387153883797
4185.0,9.784,0.192,66.5902,83.346,2.686,48.0,42.0131,9.875,3.871201010907891
4185.5,9.789,0.19,66.9668,87.168,2.668,47.875,41.9091,9.875,3.86859344750081
4186.0,9.788,0.188,67.2557,90.976,2.655,48.175,42.1612,9.875,3.87484021430043
4186.5,9.782,0.188,67.4747,94.809,2.661,49.67,43.4162,9.875,3.905401129119259
4187.0,9.779,0.187,67.6566,100.739,2.671,57.071,49.614,9.875,4.044296106736087
4187.5,9.769,0.178,67.6954,111.856,2.679,72.473,62.4083,9.875,4.283214078704288
4188.0,9.751,0.16,67.4189,114.288,2.699,90.446,83.0505,9.875,4.5047529875356185
4188.5,9.733,0.142,67.1784,101.582,2.717,95.021,88.0561,9.875,4.554097919803587
4189.0,9.721,0.145,67.0418,86.602,2.695,83.188,71.2162,9.875,4.421103106655675
4189.5,9.712,0.155,66.9593,72.638,2.698,68.694,59.2547,9.875,4.22966185916973
4190.0,9.701,0.167,66.9291,78.778,2.672,60.395,52.3587,9.875,4.100906320057241
4190.5,9.7,0.179,66.8785,86.229,2.651,56.302,48.9456,9.875,4.0307300584933685
4191.0,9.7,0.186,66.8363,93.518,2.662,55.464,48.2455,9.875,4.015734161640189
4191.5,9.7,0.185,66.9685,96.402,2.681,56.918,49.4597,9.875,4.041611635569898
4192.0,9.7,0.18,67.0309,91.826,2.674,59.391,51.5219,9.875,4.084142699737504
4192.5,9.7,0.173,67.0556,85.426,2.656,62.234,53.8882,9.875,4.130901474194981
4193.0,9.7,0.165,67.0211,82.274,2.644,62.768,54.3321,9.875,4.1394453894671965
4193.5,9.7,0.162,66.9602,84.314,2.646,59.727,51.8016,9.875,4.089784179465769
4194.0,9.707,0.175,66.9627,92.08,2.646,55.971,48.671,9.875,4.024833699457972
4194.5,9.704,0.187,67.1161,103.608,2.652,52.946,46.1405,9.875,3.9692725262288406
4195.0,9.695,0.198,67.544,111.804,2.643,53.513,46.6123,9.875,3.979924615038719
4195.5,9.691,0.201,68.3667,103.857,2.663,55.647,48.395,9.875,4.019028167912651
4196.0,9.69,0.194,68.8342,95.361,2.686,55.265,48.0755,9.875,4.012139796762919
4196.5,9.69,0.186,69.3754,87.862,2.69,52.782,45.9988,9.875,3.9661702234985925
4197.0,9.685,0.188,69.5484,82.556,2.705,50.091,43.7423,9.875,3.9138413512349297
4197.5,9.685,0.199,69.5392,81.1,2.725,47.17,41.2888,9.875,3.8537580972961702
4198.0,9.689,0.209,69.5174,85.788,2.716,44.633,39.1538,9.875,3.7984734957412343
4198.5,9.692,0.207,69.1847,90.461,2.697,43.883,38.5221,9.875,3.7815270013471447
4199.0,9.701,0.196,68.8761,94.689,2.677,46.326,40.5825,9.875,3.8357033585547335
4199.5,9.713,0.178,68.8662,97.018,2.66,51.225,44.7007,9.875,3.9362276941249634
4200.0,9.731,0.158,69.1031,93.342,2.644,57.735,50.1507,9.875,4.055863575403819
4200.5,9.751,0.148,69.216,86.148,2.623,67.1,57.9485,9.875,4.206184043977636
4201.0,9.77,0.151,69.2011,78.862,2.599,77.848,71.7296,9.875,4.354758207519688
4201.5,9.793,0.164,69.2283,81.916,2.573,62.687,54.2989,9.875,4.138154089618561
4202.0,9.831,0.187,69.0945,90.423,2.537,48.516,42.4574,9.875,3.881893640446634
4202.5,9.889,0.21,68.6831,104.421,2.477,39.063,34.5744,9.875,3.665175727414701
4203.0,9.956,0.221,68.2692,116.709,2.419,32.977,29.5233,9.875,3.495810348773217
4203.5,10.034,0.218,68.0665,108.294,2.388,29.627,26.7267,9.875,3.388686107725084
4204.0,10.1,0.213,68.4569,98.556,2.393,27.808,25.2065,9.875,3.3253237490829815
4204.5,10.133,0.21,68.8019,89.802,2.445,30.336,27.3545,9.875,3.412335126072611
4205.0,10.085,0.205,69.1911,84.121,2.55,34.858,31.1336,9.875,3.55128266609949
4205.5,9.956,0.191,69.5162,79.304,2.596,41.728,36.7882,9.875,3.731172366304188
4206.0,9.857,0.17,70.1991,76.251,2.653,50.271,43.9393,9.875,3.917428370086697
4206.5,9.816,0.165,69.3313,75.888,2.685,60.755,52.6979,9.875,4.106849383360575
4207.0,9.802,0.18,68.082,76.096,2.682,66.778,57.7016,9.875,4.201373684980473
4207.5,9.801,0.188,67.0368,72.228,2.672,67.078,57.9501,9.875,4.205856121364434
4208.0,9.786,0.174,65.7497,73.437,2.666,66.643,57.5828,9.875,4.19935001485251
4208.5,9.775,0.161,64.3819,78.329,2.658,68.012,58.7138,9.875,4.219684160195239
4209.0,9.765,0.153,63.4543,79.318,2.65,69.175,59.6733,9.875,4.23663952567299
4209.5,9.76,0.145,62.5499,78.154,2.661,66.487,57.4424,9.875,4.197006439829593
4210.0,9.766,0.141,63.2522,72.142,2.655,60.091,52.1261,9.875,4.095860079911476
4210.5,9.77,0.145,63.6255,70.767,2.643,52.833,46.0635,9.875,3.967135995481058
4211.0,9.765,0.149,64.2822,76.168,2.651,46.07,40.3811,9.875,3.830161978947826
4211.5,9.761,0.147,64.5465,82.278,2.638,42.266,37.1884,9.875,3.7439829803399602
4212.0,9.761,0.143,64.9866,73.228,2.623,41.674,36.701,9.875,3.7298774331480082
4212.5,9.757,0.143,65.0126,67.544,2.616,41.9,36.8862,9.875,3.735285826928092
4213.0,9.748,0.148,64.833,67.035,2.62,42.587,37.4494,9.875,3.75154904238397
4213.5,9.739,0.148,64.6501,69.383,2.62,43.82,38.4779,9.875,3.7800903341673204
4214.0,9.729,0.141,64.5805,71.785,2.632,45.84,40.1785,9.875,3.8251570724064843
4214.5,9.722,0.137,64.1516,72.927,2.641,50.364,43.9795,9.875,3.9192766341394543
4215.0,9.719,0.147,64.3103,73.564,2.634,55.621,48.3799,9.875,4.018560827788389
4215.5,9.711,0.162,64.5711,71.795,2.624,59.532,51.6402,9.875,4.086513983106912
4216.0,9.71,0.181,64.8663,69.416,2.642,59.718,51.7947,9.875,4.0896334824919816
4216.5,9.71,0.197,65.1321,71.798,2.66,58.02,50.3794,9.875,4.060787778693258
4217.0,9.71,0.207,65.4718,79.475,2.657,55.39,48.1838,9.875,4.014399072045013
4217.5,9.718,0.209,65.9318,84.483,2.641,51.783,45.1679,9.875,3.947061910072662
4218.0,9.719,0.197,66.3922,82.824,2.654,49.33,43.1105,9.875,3.8985324152456466
4218.5,9.726,0.182,66.6658,84.35,2.671,49.384,43.1576,9.875,3.899626485091595
4219.0,9.743,0.165,66.6764,87.027,2.675,52.667,45.9155,9.875,3.9639890734527525
4219.5,9.755,0.15,66.4894,87.087,2.67,56.007,48.7134,9.875,4.0254766829233
4220.0,9.766,0.139,66.7306,82.01,2.676,59.517,51.6465,9.875,4.086261986028744
4220.5,9.77,0.126,66.3459,79.058,2.66,64.139,55.495,9.875,4.161052603248552
4221.0,9.77,0.11,65.7018,77.078,2.625,71.233,61.3778,9.875,4.265956194188861
4221.5,9.775,0.096,64.9964,74.07,2.612,82.038,70.2952,9.875,4.407182554555
4222.0,9.784,0.089,64.197,69.009,2.621,93.016,79.3092,9.875,4.532771521366307
4222.5,9.788,0.092,63.5916,62.14,2.633,101.855,86.5334,9.875,4.623550233269521
4223.0,9.797,0.098,63.0027,54.107,2.646,105.602,89.5938,9.875,4.659677310486752
4223.5,9.82,0.106,62.301,50.404,2.654,103.88,88.2087,9.875,4.643236386794547
4224.0,9.845,0.116,62.2595,52.533,2.652,98.224,83.6107,9.875,4.58725058468514
4224.5,9.861,0.124,61.0568,52.048,2.639,91.825,78.3839,9.875,4.519884591705731
4225.0,9.881,0.13,59.9401,49.604,2.644,86.367,73.916,9.875,4.458605658406208
4225.5,9.9,0.134,58.9256,48.716,2.643,82.338,70.6114,9.875,4.410832726515551
4226.0,9.914,0.134,57.8382,49.343,2.666,78.261,67.2565,9.875,4.360049394620384
4226.5,9.934,0.13,57.0602,50.865,2.679,75.305,64.8237,9.875,4.321546533663812
4227.0,9.962,0.125,56.1493,52.801,2.681,74.414,64.1001,9.875,4.309644096179919
4227.5,9.992,0.122,56.1917,55.578,2.687,78.774,67.7208,9.875,4.366582993180028
4228.0,10.025,0.123,57.6123,59.264,2.678,85.973,73.6798,9.875,4.454033293471421
4228.5,10.073,0.13,59.0303,62.179,2.664,92.197,81.5467,9.875,4.523927592072223
4229.0,10.119,0.142,60.624,61.212,2.651,93.737,83.1281,9.875,4.540492988568742
4229.5,10.15,0.154,62.1977,62.082,2.643,80.221,69.0193,9.875,4.384785325983483
4230.0,10.179,0.167,63.8056,65.82,2.647,68.963,59.7041,9.875,4.233570128889467
4230.5,10.207,0.183,65.2464,72.793,2.664,60.139,52.3599,9.875,4.0966585495538315
4231.0,10.234,0.197,65.921,80.712,2.671,52.892,46.295,9.875,3.9682520986945766
4231.5,10.25,0.194,66.573,87.649,2.668,46.689,41.0718,9.875,3.8435085908909827
4232.0,10.277,0.191,67.1021,90.868,2.647,40.784,36.1285,9.875,3.70828984763376
4232.5,10.305,0.186,67.4366,90.942,2.626,34.76,31.1248,9.875,3.548467300397191
4233.0,10.335,0.183,67.5696,93.059,2.608,28.278,25.6684,9.875,3.342084117169649
4233.5,10.366,0.184,67.5572,96.682,2.589,21.667,20.0096,9.875,3.07579036572457
4234.0,10.402,0.186,70.1582,96.791,2.563,16.292,15.3217,9.875,2.7906741897861664
4234.5,10.425,0.185,72.919,94.148,2.527,12.917,12.325,9.875,2.5585442732498787
4235.0,10.445,0.189,75.2328,90.157,2.504,11.403,10.976,9.875,2.4338764786752214
4235.5,10.457,0.193,77.3037,83.924,2.497,10.335,10.988,9.875,2.3355361931337315
4236.0,10.476,0.186,78.3851,75.353,2.503,9.58,10.7908,9.875,2.259677591982769
4236.5,10.496,0.184,78.9959,70.395,2.517,9.227,10.7217,9.875,2.222133968596419
4237.0,10.523,0.184,79.3779,64.325,2.528,9.275,10.7871,9.875,2.2273226084934987
4237.5,10.553,0.186,77.7362,57.533,2.528,9.623,10.8821,9.875,2.2641560663742637
4238.0,10.592,0.196,75.1381,56.768,2.533,10.05,10.9619,9.875,2.307572634505085
4238.5,10.624,0.215,75.0542,65.3,2.541,11.793,13.7076,9.875,2.467506135107833
4239.0,10.63,0.232,76.9536,80.626,2.527,15.449,21.3638,9.875,2.7375442763299125
4239.5,10.566,0.246,79.2477,89.326,2.501,14.739,21.2691,9.875,2.690497041854621
4240.0,10.457,0.247,82.0989,84.391,2.453,9.605,12.4796,9.875,2.2622837962205202
4240.5,10.274,0.243,84.3104,68.546,2.39,6.364,7.7465,9.875,1.8506571104755405
4241.0,10.012,0.238,85.7604,58.215,2.341,4.011,4.4641,9.875,1.3890405867879159
4241.5,9.749,0.231,88.1345,52.216,2.341,3.613,4.389,9.875,1.2845384521655032
4242.0,9.568,0.221,88.2352,49.876,2.358,3.541,4.6716,9.875,1.2644091731297666
4242.5,9.601,0.211,87.1439,50.044,2.377,3.673,5.0944,9.875,1.3010087668375303
4243.0,9.836,0.202,86.0602,52.721,2.38,4.005,5.7534,9.875,1.3875435805203225
4243.5,9.997,0.215,85.1011,55.414,2.384,4.297,6.2884,9.875,1.457917104792858
4244.0,10.06,0.227,84.4209,55.346,2.41,4.348,6.3763,9.875,1.469715969258963
4244.5,10.075,0.238,84.2053,52.965,2.435,4.151,5.9565,9.875,1.4233492690709018
4245.0,10.058,0.244,84.2079,50.591,2.432,3.947,5.5205,9.875,1.37295579668071
4245.5,10.039,0.253,84.2462,50.962,2.414,3.836,5.243,9.875,1.3444301570211918
4246.0,10.023,0.255,84.2478,54.18,2.404,3.77,4.9997,9.875,1.3270750014599193
4246.5,10.018,0.248,84.2664,56.613,2.409,3.777,4.844,9.875,1.3289300437303198
4247.0,10.053,0.237,84.2583,56.161,2.427,4.164,5.3575,9.875,1.4264761507527224
4247.5,10.118,0.249,84.1386,54.55,2.445,4.835,6.1908,9.875,1.5758811289052577
4248.0,10.177,0.259,83.5796,54.771,2.468,5.638,6.147,9.875,1.7295293926919209
4248.5,10.219,0.263,82.3653,56.755,2.494,6.584,6.5554,9.875,1.8846424633747687
4249.0,10.259,0.26,80.899,60.519,2.519,7.796,7.6807,9.875,2.0536107816453146
4249.5,10.309,0.247,79.7401,67.529,2.573,12.078,11.5624,9.875,2.4913856158857093
4250.0,10.357,0.227,78.7891,75.718,2.603,51.208,78.3099,9.875,3.935895769839702
4250.5,10.374,0.229,78.108,81.504,2.612,42.58,53.3246,9.875,3.7513846594653333
4251.0,10.367,0.223,77.6216,81.695,2.603,35.341,39.0839,9.875,3.5650437630390317
4251.5,10.358,0.209,77.3464,77.24,2.59,29.03,29.7171,9.875,3.3683297780365384
4252.0,10.348,0.205,77.3374,74.627,2.576,24.452,24.211,9.875,3.196712012166479
4252.5,10.338,0.201,77.1457,71.339,2.564,22.093,21.1633,9.875,3.0952608162688913
4253.0,10.329,0.196,75.5964,67.279,2.56,22.702,20.8939,9.875,3.122453026333148
4253.5,10.322,0.185,73.7566,66.39,2.568,27.024,24.5959,9.875,3.2967253600654445
4254.0,10.319,0.18,71.822,70.046,2.596,33.662,30.2065,9.875,3.5163696047039745
4254.5,10.31,0.189,69.8041,72.816,2.625,42.957,37.9348,9.875,3.760199615359979
4255.0,10.291,0.202,68.1014,72.779,2.645,54.759,50.8116,9.875,4.002941738748757
4255.5,10.272,0.213,66.7971,73.912,2.665,61.886,61.4991,9.875,4.125293982866036
4256.0,10.261,0.211,66.0634,78.913,2.661,55.726,53.7217,9.875,4.020446824377854
4256.5,10.252,0.192,66.5044,84.279,2.644,49.734,47.1037,9.875,3.906688803837444
4257.0,10.25,0.184,66.906,89.357,2.64,45.304,39.8976,9.875,3.813395328811504
4257.5,10.242,0.184,67.2303,94.174,2.665,42.548,37.5675,9.875,3.7506328503894184
4258.0,10.241,0.183,67.4062,97.001,2.673,41.151,36.4134,9.875,3.7172482281643795
4258.5,10.234,0.18,67.4853,93.733,2.673,40.693,36.0317,9.875,3.706056087484553
4259.0,10.217,0.179,67.4798,93.381,2.668,41.171,36.4199,9.875,3.7177341250180396
4259.5,10.197,0.178,67.3491,92.115,2.648,43.048,37.963,9.875,3.7623157721871188
4260.0,10.178,0.173,67.1308,89.461,2.652,45.416,39.9599,9.875,3.815864465868425
4260.5,10.159,0.17,67.2422,86.224,2.655,46.008,40.4519,9.875,3.828815294411453
4261.0,10.133,0.177,67.3762,83.611,2.645,44.442,39.1158,9.875,3.794184968259207
4261.5,10.117,0.19,67.7235,81.73,2.628,42.09,37.1364,9.875,3.7398101827824792
4262.0,10.104,0.206,67.7635,80.592,2.61,39.465,34.9629,9.875,3.675414203160366
4262.5,10.09,0.217,67.7545,80.973,2.598,37.343,33.1977,9.875,3.6201454776821964
4263.0,10.078,0.217,67.8553,84.81,2.604,37.803,33.5751,9.875,3.6323884645556657
4263.5,10.063,0.208,67.8897,101.125,2.624,40.56,35.8516,9.875,3.702782359282928
4264.0,10.052,0.197,67.629,108.084,2.632,41.533,36.6497,9.875,3.726488291970854
4264.5,10.05,0.185,67.3915,101.098,2.63,40.875,36.1062,9.875,3.7105186292174173
4265.0,10.034,0.187,67.0625,93.873,2.616,39.747,35.168,9.875,3.682534366554096
4265.5,10.031,0.208,67.1438,91.746,2.614,38.768,34.3568,9.875,3.65759516407417
4266.0,10.023,0.228,67.2223,96.843,2.628,38.086,33.7885,9.875,3.6398467605366247
4266.5,10.021,0.236,67.31,102.445,2.655,37.686,33.456,9.875,3.629288672700299
4267.0,10.014,0.228,67.4256,104.778,2.671,37.526,33.3205,9.875,3.6250340260651828
4267.5,10.01,0.217,67.5429,104.0,2.673,37.448,33.2542,9.875,3.6229533039977695
4268.0,10.01,0.21,67.6102,101.677,2.673,37.326,33.1529,9.875,3.619690134760938
4268.5,10.01,0.215,67.6116,98.452,2.677,37.238,33.0798,9.875,3.6173297452738606
4269.0,10.01,0.22,67.5691,95.368,2.679,37.124,32.9851,9.875,3.6142636607331466
4269.5,10.01,0.218,67.525,93.375,2.666,37.164,33.0182,9.875,3.615340550779066
4270.0,10.01,0.215,67.4947,93.182,2.656,37.365,33.185,9.875,3.6207344373822536
4270.5,10.01,0.206,67.4593,95.475,2.647,37.838,33.5774,9.875,3.6333138886642278
4271.0,10.01,0.193,67.2181,96.772,2.651,40.483,35.7654,9.875,3.7008821329050865
4271.5,10.01,0.185,66.823,94.713,2.659,45.575,40.018,9.875,3.8193593205647267
4272.0,10.006,0.176,66.4294,88.699,2.659,52.046,45.4664,9.875,3.9521279429244505
4272.5,9.989,0.174,66.117,79.149,2.649,59.566,51.7592,9.875,4.087084941492841
4273.0,9.961,0.179,66.0065,72.209,2.646,67.671,62.4428,9.875,4.214657727732109
4273.5,9.934,0.186,66.0563,71.653,2.657,61.398,53.2684,9.875,4.117377261332673
4274.0,9.911,0.2,66.1463,75.465,2.667,52.848,46.1105,9.875,3.9674198686484337
4274.5,9.885,0.209,66.461,83.116,2.686,46.424,40.7021,9.875,3.837816566888307
4275.0,9.88,0.209,66.9098,96.418,2.695,42.724,37.5808,9.875,3.754760823227449
4275.5,9.88,0.199,67.23,103.748,2.687,40.559,15.0376,9.875,3.702757704146645
4276.0,9.896,0.184,67.1916,100.541,2.679,39.252,22.2551,9.875,3.670002398344247
4276.5,9.915,0.172,65.8554,93.247,2.674,40.593,17.2724,9.875,3.703595637949617
4277.0,9.937,0.156,63.8489,84.217,2.669,47.076,9.5869,9.875,3.8517633170154157
4277.5,9.921,0.138,61.5162,73.413,2.67,65.273,0.5972,9.875,4.178578474514105
4278.0,9.894,0.118,59.1621,61.081,2.685,109.869,93.1341,9.875,4.699288747005764
4278.5,9.865,0.116,57.0465,49.771,2.7,184.233,152.9054,9.875,5.21620126086967
4279.0,9.841,0.115,55.1366,41.888,2.698,221.391,182.3164,9.875,5.399930369041782
4279.5,9.82,0.117,53.6235,45.012,2.697,204.928,169.2558,9.875,5.3226586979341945
4280.0,9.812,0.122,53.3188,48.842,2.691,178.391,148.166,9.875,5.1839777704428505
4280.5,9.806,0.126,53.487,50.056,2.699,150.025,125.4819,9.875,5.010801946875577
4281.0,9.801,0.128,53.8476,49.092,2.71,124.723,105.098,9.875,4.826095278340924
4281.5,9.797,0.127,54.0405,52.09,2.704,114.969,97.1938,9.875,4.744662526806625
4282.0,9.788,0.122,54.156,54.111,2.678,128.164,107.8651,9.875,4.853310693819264
4282.5,9.782,0.119,54.3491,53.165,2.655,150.908,126.1589,9.875,5.016670379610427
4283.0,9.778,0.119,54.6534,51.318,2.662,171.197,142.3779,9.875,5.14281494018962
4283.5,9.771,0.117,54.9026,52.82,2.673,153.995,128.6184,9.875,5.03692013435408
4284.0,9.772,0.113,54.9704,56.329,2.677,125.292,105.5282,9.875,4.830647013095974
4284.5,9.778,0.109,54.9467,59.25,2.66,121.263,102.2756,9.875,4.79796174056516
